cell_id,element,value,source_doc,source_section,quote,local_file,date_pulled,extracted_by,verified_by,status
4.6,NAV restatement history,"None identified: searched 'restat', 'error correction', 'correction of an error' across all 11 on-disk stripped filings (N-CSR FY2025, 486BPOS 2025-10-27, 424B3 2026-01-23, eight N-23C3A notices 2024-09-06 through 2026-05-28) on 2026-08-15; the only 'restat' hits are agreement names ('Amended and Restated Expense Limitation Agreement', 'Amended and Restated Declaration of Trust'). No NAV restatement or error-correction disclosure exists in the on-disk record.","Full-text search of all on-disk arkvx filings (2026-08-15) + N-CSR FY2025 MDFP, CIK 1905088",MDFP performance disclosure (NAV calculation sentence); full-text search,The NAV is typically calculated at 4:00 pm Eastern time on each business day the New York Stock Exchange is open for trading.,/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/N-CSR_2025-10-08_ea0254858-01_ncsr.htm,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
4.7,Premium/discount check,Not exchange-listed (interval fund): purchases/repurchases at NAV; premium/discount undefined - the NAV-priced contrast inside the venture cohort.,wrapper structure per cell 3.1,n/a rationale,,,2026-08-14,Claude Code (2026-08-14),,n/a - not publicly available: no market price for a non-listed NAV-transaction wrapper
4.8,Smoothing diagnostics,"Smoothing diagnostics: lag-1 rho -0.026 (n=48 monthly, daily-struck NAV, Level-3-heavy book). Compare cohort: dxyz/ssss are market-priced (inapplicable); this is the venture cohort's only appraisal-side estimate.",data/series/arkvx.csv (computed),computed diagnostics,,data/series/arkvx.csv,2026-08-14,Claude Code (2026-08-14),,computed
4.9,CIT unit valuation,Not a CIT: daily per-class NAV computed at the registered fund at NYSE close (see 4.1); no separate unit-valuation layer exists.,"486BPOS prospectus dated 2025-10-28 (filed 2025-10-27), CIK 1905088",Determination of Net Asset Value,"The NAV of the Fund is determined each business day as of the close of trading (ordinarily 4:00 p.m., Eastern time) on the New York Stock Exchange.",/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/486BPOS_2025-10-27_ea0260971-01_486bpos.htm,2026-08-14,Claude Code (2026-08-14),,n/a - CIT only: not a CIT; valuation happens at the registered fund itself and there is no CIT unit layer
5.1,Self-declared benchmark,"No prospectus-declared benchmark: the word 'benchmark' has zero occurrences in the 486BPOS (searched 2026-08-15). Self-selected comparison indices appear in the N-CSR MDFP: S&P 500 Index and MSCI World (Net) Index, printed beside Fund returns in the Average Annual Total Returns table and as the growth-of-$10,000 chart lines; the shareholder-letter footnote defines them as the broad-based global equity indexes. As of 7/31/25 (1Y / since-inception ann.): Fund 29.62/20.42 vs S&P 500 16.33/19.29, MSCI World Net 15.72/18.02.","N-CSR FY2025 (filed 2025-10-08, FYE 2025-07-31), CIK 1905088","MDFP - Average Annual Total Returns table; Growth of an Assumed $10,000 Investment chart labels",PX Index is the S&P 500 Index ... 1WO Index is the MSCI World Index,/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/N-CSR_2025-10-08_ea0254858-01_ncsr.htm,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
5.2,Public index series,"ARKVX daily close+adj on disk (990 rows since 2022-08-31, manifest-declared) + strategy proxies PSP/SPY.",data/series/series_manifest.json,series inventory,,data/series/arkvx.csv,2026-08-14,Claude Code (2026-08-14),,fetched
5.3,Alt asset-class indices,Candidates evaluated incl. paid/manual indices and the real peer-cohort lane; full scoring + rejection ledger in the selection artifact.,data/benchmarks/arkvx_selection.json,candidates + rejection log,,data/benchmarks/arkvx_selection.json,2026-08-14,Claude Code (2026-08-14),,computed
5.4,Peer universe & returns,"Peer cohort venture (n=3): members, rationales, stats, composite (or its documented refusal) and caveat block in the cohort artifact; exclusions in data/roster_decisions.md.",data/cohorts/venture.json,members + composite,,data/cohorts/venture.json,2026-08-14,Claude Code (2026-08-14),,computed
5.5,PME / Direct Alpha inputs,"PME inputs (computed): window 2022-08-31 to 2026-08-13; flows [-1, 2.915]; index daily-anchored. KS-PME 1.9927, Direct Alpha 19.07%/yr.",data/benchmarks/arkvx_selection.json,primary.comparison,,data/benchmarks/arkvx_selection.json,2026-08-14,Claude Code (2026-08-14),,computed
5.6,Benchmark suitability memo,"Constructed-cell placeholder. Product-side input on file: the Fund measures itself (and its CODM assesses segment performance) against broad public equity indexes - S&P 500 and MSCI World - while carrying an 82.2% Level 3 private venture book (4.2), i.e., a listed-equity yardstick over an overwhelmingly private, precedent-transaction-marked portfolio (see 5.1, 4.4).","N-CSR FY2025 (filed 2025-10-08), Note 10 segment disclosure, CIK 1905088",Note 10 Other Matters - segment reporting (comparative benchmarks),to assess the segment’s performance versus the Fund’s comparative benchmarks,/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/N-CSR_2025-10-08_ea0254858-01_ncsr.htm,2026-08-14,Claude Code (2026-08-14),,"n/a - constructed (L3): benchmark suitability memo is an engine/workflow artifact, not filing data"
5.7,Case-law tracker,"Case-law tracking is maintained at the cross-product level, not per product record.",n/a,n/a,,/Users/oscargladysz/Projects/fiduciary-demo/data/products/arkvx.json,2026-08-14,Claude Code (2026-08-14),,n/a - cross-product tracker
6.1,Structure map,"Delaware statutory trust (organized 1/11/2022) - non-diversified, closed-end, continuously-offered Rule 23c-3 interval fund (1940 Act file 811-23778); Adviser ARK Investment Management LLC. Private exposure held through wholly-owned consolidated subsidiary ARK Venture Private Holdings LLC (Delaware LLC, Fund is sole member) and its subsidiaries; prospectus tax section also discloses a Cayman Subsidiary treated as a CFC. Single share class through FY2025; the 10/28/2025 prospectus registers Class D/S/U but states the Fund offers only Class D unless/until SEC Multi-Class Exemptive Relief (applied for) is granted - the 1/23/2026 supplement details Class S sales-charge mechanics. Adviser and Adviser-advised feeder vehicles owned 40,255 and 113,244 shares at 7/31/2025. Board: 4 Trustees, 3 independent.","N-CSR FY2025 (filed 2025-10-08), Notes 1-4 + 486BPOS (filed 2025-10-27) + 424B3 (filed 2026-01-23), CIK 1905088",Note 1 Organization; Note 2 Wholly-owned Subsidiary; prospectus cover (Multi-Class Exemptive Relief); tax disclosure (Cayman Subsidiary),The Subsidiary is a Delaware limited liability company and the Fund is its sole member.,/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/N-CSR_2025-10-08_ea0254858-01_ncsr.htm,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
6.2,Strategy & instrument complexity,"Venture/growth equity interval fund on the 'disruptive innovation' theme: under normal circumstances substantially all assets in equities, with 20%-90% in private companies (early- to late-stage) and the remainder in public micro-to-large-cap equities (developed + emerging). Instruments held at 7/31/2025: private preferred/common stock, SAFEs, convertible notes, convertible interest rights, warrants (some via unaffiliated SPVs), public common stocks, money market fund. Non-diversified; concentrated in technology-sector industry groups. FY2025 portfolio turnover 8%; top-10 = 48.3% of net assets. Complexity drivers: 82.2% Level 3, SAFE/convertible structures, SPV wrappers, credit-facility leverage.","486BPOS prospectus dated 2025-10-28 (filed 2025-10-27) + N-CSR FY2025, CIK 1905088","Investment Objective, Strategies and Policies; Note 9 Concentration Risk; Schedule of Investments",the Fund expects to invest 20% - 90% of its assets in securities of private companies and the remainder of its assets in publicly traded securities,/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/486BPOS_2025-10-27_ea0260971-01_486bpos.htm,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
6.3,Conflicts & affiliated transactions,"Disclosed conflicts: side-by-side management of other ARK accounts (trade allocation/aggregation, contrary positions, limited opportunities, soft dollars) with duty-of-loyalty tension across clients; mitigants are Adviser allocation policies. Affiliated ownership: at 7/31/2025 the Adviser owned 40,255 shares and Adviser-advised feeder vehicles 113,244 shares. Adviser-friendly-to-fund terms noted: Adviser paid $885,178 organizational/offering costs and waives/reimburses under the ELA, both non-recoupable. SPVs used for access are unaffiliated. No affiliated-transaction fee income disclosed.","N-CSR FY2025 (filed 2025-10-08), Note 4 + 486BPOS SAI Conflicts of Interest, CIK 1905088",SAI - Conflicts of Interest; Note 4 Shares of Beneficial Interest; Note 3 Organizational and Offering Costs,"the Adviser and feeder vehicles advised by the Adviser owned 40,255 and 113,244 Shares of the Fund, respectively",/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/N-CSR_2025-10-08_ea0254858-01_ncsr.htm,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
6.4,Tax reporting (1099 vs K-1),Form 1099 - literally printed: annual statement on Form 1099-DIV identifying distribution sources furnished to shareholders (corrected Form 1099 issued when income is reclassified). Fund intends to continue qualifying as a Subchapter M RIC (no entity-level tax if distributions requirements met). No K-1: not a partnership.,"486BPOS prospectus dated 2025-10-28 (filed 2025-10-27) + N-CSR FY2025 Note 6, CIK 1905088",Summary of Terms - Reports to Shareholders; SAI Fiscal Year; Reports; Note 6 Federal Income Tax,a statement on Form 1099-DIV identifying the sources of the distributions paid by the Fund to Shareholders for tax purposes will be furnished to Shareholders,/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/486BPOS_2025-10-27_ea0260971-01_486bpos.htm,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
6.5,Service-provider web,"Adviser: ARK Investment Management LLC (St. Petersburg, FL). Administrator + Custodian + Transfer Agent + Accounting Agent: The Bank of New York Mellon (single provider, four capacities); BNY Mellon Investment Servicing (US) Inc. administers the DRP and receives repurchase tenders. Distributor: Foreside Fund Services, LLC (through investment platforms and financial intermediaries). Auditor: Ernst & Young LLP. Credit facility lender: Texas Capital Bank (previously PNC Bank). Fund counsel on N-2: Dechert LLP; agent for service: Corporation Service Company (Wilmington, DE).","N-CSR FY2025 (filed 2025-10-08), Note 3, CIK 1905088",Note 3 Management and Other Agreements - Administrator/Custodian/Transfer Agent; Distribution; Line of Credit,"The Bank of New York Mellon is the administrator for the Fund, the custodian of the Fund’s assets and also provides transfer agency, fund accounting and various administrative services",/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/N-CSR_2025-10-08_ea0254858-01_ncsr.htm,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
6.6,Plan operational fit,"No plan attached to this cohort record. Product-side facts already evidenced: daily NAV at NYSE close with ticker ARKVX (4.1); $500 minimum, waivable, subsequent investments any amount; continuous offering at NAV through Foreside and platform/intermediary channels; quarterly Rule 23c-3 exit windows only (Mar/Jun/Sep/Dec), tenders via BNY Mellon transfer agency (3.1/3.2); 1099-DIV tax reporting (6.4).","N-CSR FY2025 (filed 2025-10-08), Note 3 + Note 4, CIK 1905088",Note 3 Distribution; Note 4 Shares of Beneficial Interest,"The Fund’s Shares are continuously offered and distributed primarily by Foreside Fund Services, LLC (“Distributor”) and its associated persons through investment platforms and financial intermediaries",/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/N-CSR_2025-10-08_ea0254858-01_ncsr.htm,2026-08-14,Claude Code (2026-08-14),,"n/a - not publicly available: requires plan-specific recordkeeper/trading-integration facts - workflow cell completed per plan engagement, not public product data"
6.7,Participant communicability,"Committee-judgment cell. Product-side communication facts: the Fund's own cover disclosure instructs investors to consider the Shares illiquid despite the quarterly offers, brands the fund long-term-only, and warns private early-stage holdings are 'highly speculative' with valuation uncertainty up to complete loss; offsetting simplicity: daily NAV, single ticker, 1099-DIV.","486BPOS prospectus dated 2025-10-28 (filed 2025-10-27), CIK 1905088",Prospectus cover - Interval Fund / Unlisted Closed-End Fund bullets,you should consider the Shares to be illiquid,/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/486BPOS_2025-10-27_ea0260971-01_486bpos.htm,2026-08-14,Claude Code (2026-08-14),,n/a - not publicly available: requires plan-committee participant-communication assessment - workflow cell; product-side inputs evidenced in 6.1/6.2/6.4
6.8,Fiduciary capacity self-assessment,"Committee workflow cell. Product-side suitability framing on file: the prospectus restricts suitability to long-term investors able to bear limited liquidity, and the annual report adds that the Fund 'should be considered a speculative investment' suitable only for investors who can sustain complete loss.","486BPOS prospectus dated 2025-10-28 (filed 2025-10-27), CIK 1905088",Prospectus - Structure (suitability sentence); N-CSR Note 9 Valuation Risk,An investment in the Fund is suitable only for long-term investors who can bear the risks associated with the limited liquidity of the Shares.,/Users/oscargladysz/Projects/fiduciary-demo/data/raw/arkvx/486BPOS_2025-10-27_ea0260971-01_486bpos.htm,2026-08-14,Claude Code (2026-08-14),,"n/a - workflow, not data: fiduciary capacity self-assessment is the committee's own output; no public filing supplies it"
