cell_id,element,value,source_doc,source_section,quote,local_file,date_pulled,extracted_by,verified_by,status
3.8,Redemption stress test,"ILLUSTRATIVE redemption stress (computed, all four plans): tail turnover x2, active turnover x1.5 vs base scenario. Anchor plan: demand 19.2%/yr vs 0.0 capacity - EXCEEDS annual wrapper capacity — unmet demand rolls into later windows (gating-equivalent outcome)",data/liquidity/plan_tech_media__sreit_match.json (+3 plans),stressed_scenario (ILLUSTRATIVE),,data/liquidity/plan_tech_media__sreit_match.json,2026-08-14,Claude Code (2026-08-14),,computed
3.9,Product-to-plan liquidity match,"Verdict (US media/technology company 401(k) plan (~$570M, New York)): CONDITIONAL-WEAK. STRUCTURAL GAP: a participant-directed 404(c) menu assumes daily pricing and daily participant liquidity; this wrapper deals 12x/year. Direct DIA use requires a bridging structure — CIT sleeve, managed account, or TDF sleeve (cell 3.5). Capacity: 12x per year at 0.0% of SUSPENDED (April 2026): ordinary repurchases no longer accepted - death/qualifying-disability and sub-$5,000 accounts only (up to $5.0M/month each). Cap history: 2%/month + 5%/quarter (2017) -> 0.33%/1% (May 2024) -> 0.5%/1.5% (June 2025) -> closed (April 2026) — a FUND-level cap; at a 5% plan allocation the plan's position is far inside it unless offers are oversubscribed. Per-plan artifacts in data/liquidity/.",data/liquidity/plan_tech_media__sreit_match.json,verdict + reasons,,data/liquidity/plan_tech_media__sreit_match.json,2026-08-14,Claude Code (2026-08-14),,computed
4.1,Valuation policy & NAV frequency,"NAV FREQUENCY: monthly, per class, calculated by the fund administrator (The Bank of New York); NAV per share generally available within 15 calendar days after month-end; transaction price generally equals prior month's NAV per share, as determined monthly. POLICY: board-adopted valuation guidelines (majority-independent-director approval for changes); consolidated real property valued via quarterly update appraisals by the independent valuation advisor, Altus Group U.S. Inc., plus monthly valuation updates by the Advisor reviewed for reasonableness by Altus in non-appraisal months; each property independently appraised no less than annually; income-approach DCF is the primary methodology (market-supported discount and terminal cap rates); Altus reviews the valuation guidelines with the Advisor and board at least annually. SCOPE LIMIT: Advisor-prepared valuations of real estate-related securities and real estate debt are NOT reviewed or appraised by the independent valuation advisor. NAV is a non-GAAP fair-value construct (adjusts historical cost to fair value generally per ASC 820); NAV differs from GAAP stockholders' equity ($4.29B OP partners' capital vs $8.25B NAV at 12/31/25 - reconciliation printed).",Form 10-K FY2025 (filed 2026-03-20),"Item 5 - Net Asset Value (valuation guidelines, methods, NAV components, reconciliation)","Investments in real property are valued using quarterly update appraisals performed by our independent valuation advisor, Altus Group U.S. Inc.",/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_sreit_10_K_2026_03_20_ck0001711929_20251231.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
4.2,Fair-value hierarchy (L1/2/3),"Recurring fair-value table, December 31, 2025 ($000s): ASSETS - investment in real estate debt L1 $0 / L2 $0 / L3 $915,431; derivatives L2 $83,223; total L1 $0 / L2 $83,223 / L3 $915,431 / $998,654. LIABILITIES - derivatives L2 $59,520. Dec 31, 2024 comparatives: RE debt L3 $852,461; derivatives L2 $368,871 (assets) / $9,505 (liabilities). L3 rollforward FY2025: $852,461 + $65,792 FX gain - $2,822 unrealized loss = $915,431; L3 inputs: DCF, discount rate 8.8% weighted average (9.5% at 12/31/24). IMPORTANT WRAPPER NOTE: consolidated real estate itself is carried at depreciated historical cost under GAAP and is NOT in the recurring fair-value table - fair-valued real estate ($20.95B at 12/31/25) exists only inside the non-GAAP NAV model (4.1).",Form 10-K FY2025 (filed 2026-03-20),Fair value measurement note - recurring fair value and Level 3 tables,The following table contains the quantitative inputs and assumptions used for items categorized in Level 3 of the fair value hierarchy,/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_sreit_10_K_2026_03_20_ck0001711929_20251231.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
4.3,Independent valuation agent,"NAMED: independent valuation advisor is Altus Group U.S. Inc. - performs quarterly update appraisals of consolidated real property, reviews the Advisor's monthly valuation updates for reasonableness, considers annual third-party appraisals in its quarterly updates, and reviews valuation guidelines/methodologies with the Advisor and board at least annually. Third-party appraisal firms appraise each property no less than annually. SCOPE LIMIT as printed: valuations of real estate-related securities and real estate debt prepared by the Advisor are not reviewed or appraised by the independent valuation advisor. Fund administrator (The Bank of New York) calculates NAV from Advisor-provided valuations - the Advisor is ultimately responsible for NAV determination (disclosed conflict, 6.3).",Form 10-K FY2025 (filed 2026-03-20),Item 5 - Net Asset Value (valuation methods); Risk Factors (Advisor NAV responsibility),The valuation of our real estate-related securities and real estate debt prepared by the Advisor is not reviewed or appraised by our independent valuation advisor,/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_sreit_10_K_2026_03_20_ck0001711929_20251231.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
4.4,Methodology by asset type,"DCF primary methodology for real property; weighted-average key assumptions by property type at 12/31/2025 (Discount Rate / Exit Capitalization Rate): Multifamily 6.9% / 5.5%; Industrial 7.3% / 5.8%; Office 8.0% / 6.8%; Other 8.4% / 6.9%. Printed sensitivity: 0.25% exit-cap increase changes investment values (2.7)% Multifamily / (2.6)% Industrial / (2.2)% Office / (2.1)% Other; 0.25% discount-rate increase (1.9)%/(1.9)%/(1.9)%/(1.8)%. June 30, 2026 update (10-Q): Multifamily 6.9%/5.5%; Industrial 7.4%/5.8%; Office 8.0%/6.7%; Other 8.3%/6.7%. Quarter-end assumptions set by the independent valuation advisor or third-party appraisers per valuation guidelines. Sales-comparison and cost approaches also used; real estate debt valued by DCF at 8.8% weighted-average discount rate (L3); unconsolidated JV properties valued consistently with the consolidated guidelines.",Form 10-K FY2025 (filed 2026-03-20); Form 10-Q Q2-2026 (filed 2026-08-12),Item 5 - Net Asset Value (DCF assumptions and sensitivity tables); 10-Q NAV section,We use the income approach's discounted cash flow as the primary methodology to value real property,/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_sreit_10_K_2026_03_20_ck0001711929_20251231.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
4.5,Auditor & opinion,"Deloitte & Touche LLP, New York, New York; 'We have served as the Company's auditor since 2017'; PCAOB ID No. 34; report dated March 20, 2026 (Big-4). Critical-audit-matter discussion covers real-estate valuation/impairment evidence (hindsight analyses, disposition forecasts).",Form 10-K FY2025 (filed 2026-03-20),Report of Independent Registered Public Accounting Firm (signature block),/s/ Deloitte & Touche LLP ... We have served as the Company's auditor since 2017.,/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_sreit_10_K_2026_03_20_ck0001711929_20251231.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
4.6,NAV restatement history,"None identified: searched stripped FY2025 10-K (filed 2026-03-20) and Q2-2026 10-Q (filed 2026-08-12) for 'restat' and 'error correction' on 2026-08-15 - zero NAV-restatement or error-correction events. All 'restat' hits are (a) the Form 10-K cover-page error-correction check box, (b) XBRL header artifacts (DelawareStatutoryTrustsProgramMember matches 'restat' case-insensitively), and (c) titles of 'Amended and Restated' agreements (Advisory Agreement, LP Agreement, Articles). NAV-error policy as printed: errors may occur in calculating NAV; the Advisor has implemented policies and procedures to address such errors and the ADVISOR may determine, in its sole discretion, corrective actions depending on the error's impact on the prices at which shares were sold or repurchased, the management fee or the performance participation.",Form 10-K FY2025 (filed 2026-03-20); Form 10-Q Q2-2026 (filed 2026-08-12),Risk Factors - NAV calculation errors; mechanical search of both stripped filings,errors may occur in calculating our NAV ... The Advisor has implemented certain policies and procedures to address such errors in NAV calculations,/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_sreit_10_K_2026_03_20_ck0001711929_20251231.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
4.7,Premium/discount check,Not exchange-listed: shares transact at NAV; premium/discount undefined. (Contrast the venture cohort's market-priced members.),wrapper structure per cell 3.1,n/a rationale,,,2026-08-14,Claude Code (2026-08-14),,n/a - not publicly available: no market price for a non-listed NAV-transaction wrapper
4.8,Smoothing diagnostics,Public return cadence for this wrapper is ANNUAL; vol/autocorr/de-smoothing need monthly-or-finer series. Fact sheets sit behind attestation gates (not free-public). (smoothing rho not computable at annual granularity.) Quarterly NAV path on disk is NAV-only and short.,disclosure-cadence assessment vs data/series_annual/sreit.csv,granularity rationale,,,2026-08-14,Claude Code (2026-08-14),,n/a - not publicly available: sub-annual return series not free-public for this wrapper
4.9,CIT unit valuation,No CIT wrapper; unit valuation is a plan-vehicle construct not applicable to direct REIT shares.,n/a,n/a,,/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_sreit_10_K_2026_03_20_ck0001711929_20251231.txt,2026-08-14,Claude Code (2026-08-14),,n/a - CIT only
5.1,Self-declared benchmark,"ABSENCE DOCUMENTED (searched 2026-08-15): SREIT declares NO benchmark index anywhere in the FY2025 10-K - zero hits for MSCI, ODCE and NCREIF; 'NAREIT' appears only as the standard-setter defining FFO ('FFO is a standard REIT industry metric defined by [NAREIT]') plus one incidental director-bio credential (David B. Henry, former Vice Chairman of NAREIT's Board of Governors) - never as a comparison index; the word 'benchmark' appears only for interest-rate benchmarks (one-month SOFR, BBSY). The issuer's self-declared performance measures are its own: class-level annualized YTD/ITD total returns, average annualized distribution rate (1.2), and non-GAAP FFO/AFFO (FY2025 FFO $43.8M).",Form 10-K FY2025 (filed 2026-03-20),MD&A - Funds from Operations; mechanical search of stripped 10-K,FFO is a standard REIT industry metric defined by the National Association of Real Estate Investment Trusts,/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_sreit_10_K_2026_03_20_ck0001711929_20251231.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
5.2,Public index series,"Strategy proxy series on disk (PSP/URTH for evergreen PE; VNQ for REITs), manifest-declared; fund-level daily series does not exist (non-traded).",data/series/series_manifest.json,series inventory,,data/series/series_manifest.json,2026-08-14,Claude Code (2026-08-14),,fetched
5.3,Alt asset-class indices,Candidates evaluated incl. paid/manual indices and the real peer-cohort lane; full scoring + rejection ledger in the selection artifact.,data/benchmarks/sreit_selection.json,candidates + rejection log,,data/benchmarks/sreit_selection.json,2026-08-14,Claude Code (2026-08-14),,computed
5.4,Peer universe & returns,"Peer cohort nontraded_reit (n=3): members, rationales, stats, composite (or its documented refusal) and caveat block in the cohort artifact; exclusions in data/roster_decisions.md.",data/cohorts/nontraded_reit.json,members + composite,,data/cohorts/nontraded_reit.json,2026-08-14,Claude Code (2026-08-14),,computed
5.5,PME / Direct Alpha inputs,"PME inputs (computed): window 2024-12-31 to 2025-12-31; flows [-1, 0.976]; index daily-anchored. KS-PME 0.9453, Direct Alpha -5.47%/yr.",data/benchmarks/sreit_selection.json,primary.comparison,,data/benchmarks/sreit_selection.json,2026-08-14,Claude Code (2026-08-14),,computed
5.6,Benchmark suitability memo,"Benchmark-suitability memo is a constructed analytics artifact (Lane 3), not an extraction target; product-side input on file is the documented benchmark absence in 5.1.",n/a,n/a,,/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_sreit_10_K_2026_03_20_ck0001711929_20251231.txt,2026-08-14,Claude Code (2026-08-14),,n/a - constructed (L3)
5.7,Case-law tracker,"Case-law tracking is maintained at the platform level across products, not per-product extraction.",n/a,n/a,,/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_sreit_10_K_2026_03_20_ck0001711929_20251231.txt,2026-08-14,Claude Code (2026-08-14),,n/a - cross-product tracker
6.1,Structure map,"Starwood Real Estate Income Trust, Inc.: Maryland corporation formed June 22, 2017; non-listed perpetual NAV REIT (REIT election commencing taxable year ended December 31, 2019). UPREIT: sole general partner of Starwood REIT Operating Partnership, L.P. (Delaware LP); public-offering proceeds contributed to the OP for corresponding-class units. Starwood REIT Special Limited Partner, L.L.C. (wholly owned subsidiary of Starwood Capital Group Holdings) holds the performance participation. Externally managed by Starwood REIT Advisors, L.L.C.; Dealer Manager Starwood Capital, L.L.C. (affiliated broker-dealer). Four share classes T/S/D/I plus third-party OP units. DST Program launched April 2024: Securities Act-exempt private placements of DST Interests in Delaware statutory trusts holding DST Properties (Section 1031 audience) with an OP FMV Option; ~$62.2M gross raised as of March 20, 2026. Offerings: IPO Dec 27, 2017 ($5.0B); follow-on Jun 2, 2021 ($10.0B); third Aug 10, 2022 ($18.0B); fourth commenced Feb 4, 2026 ($10.0B = $9.5B primary + $0.5B DRIP); $14.3B net proceeds raised as of March 20, 2026. Scale: NAV $8,251,270K across 412.0M shares/units at 12/31/2025 ($7,987,980K / 408.0M at 6/30/2026); total GAAP assets $18.9B.",Form 10-K FY2025 (filed 2026-03-20); Form 10-Q Q2-2026 (filed 2026-08-12),Item 1 Business - General Description of Business and Operations; Item 5 NAV tables,"We are the sole general partner of Starwood REIT Operating Partnership, L.P., a Delaware limited partnership",/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_sreit_10_K_2026_03_20_ck0001711929_20251231.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
6.2,Strategy & instrument complexity,"Strategy: invests primarily in stabilized, income-oriented commercial real estate and debt secured by commercial real estate. Five reportable segments (recast effective 1/1/2025; Single-Family Rental and Self-Storage merged into Other): Multifamily, Industrial, Office, Other (hospitality, single-family rental, self-storage, medical office, retail, plus two unconsolidated JV investments) and Investment in Real Estate Debt. As of 12/31/2025: 402 consolidated real estate properties, 878 single-family rental units, two unconsolidated real-estate ventures and one real estate debt investment (a term loan at BBSY + 4.75%, maturing June 2030, cost/fair value $915.4M sleeve). Multifamily-heavy: $13.0B of $18.9B segment assets. Instrument complexity: interest-rate caps and swaps ($8.7B notional at 12/31/25), FX exposure (foreign-currency gains/losses printed), repurchase-agreement leverage permitted, and disclosed capacity for embedded leverage via derivatives (total return swaps, securities lending, credit default swaps); CMBS/CLO/CDO risk factors carried. Target leverage 50-65% (3.6).",Form 10-K FY2025 (filed 2026-03-20),Item 1 Business; Note 15 Segment Reporting; Risk Factors (derivatives/leverage),"We currently operate in five reportable segments: Multifamily, Industrial, Office, Other and Investment in Real Estate Debt",/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_sreit_10_K_2026_03_20_ck0001711929_20251231.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
6.3,Conflicts & affiliated transactions,"Related-party web as printed: Due to affiliates $235,809K at 12/31/2025 ($275,601K at 12/31/2024). Management fee (1.25% of NAV, waived to 1% since May 2024) always paid in shares - 3,870,226 unregistered Class I shares issued to the Advisor for FY2025 ($87.6M incurred; $6.9M payable settled with 346,519 shares in January 2026); Advisor's fee shares repurchased OUTSIDE the plan and exempt from caps/deduction (525,947 shares Dec 2025; 941,662 shares Apr 2026, primarily to settle Advisor tax obligations). Dealer Manager Starwood Capital, L.L.C. (affiliate) receives loads/servicing fees (accrued $224.3M GAAP at 12/31/25). Affiliated operating service provider: Highmark Residential (formerly Milestone Management), a portfolio company owned by a Starwood Capital affiliate, provides day-to-day multifamily property management - expenses $34.0M / $31.6M / $25.8M for FY2025/FY2024/FY2023; affiliate service fees are at 'market rates' and do NOT reduce the management fee. DST Manager (senior members of Starwood Capital) earns 1.25% facilitation + up-to-0.15% management fees on DST equity. Disclosed conflict: the Advisor's fee is based on NAV which the Advisor is ultimately responsible for determining (BNY calculates from Advisor valuations).",Form 10-K FY2025 (filed 2026-03-20),Note 12 - Related Party Transactions; consolidated balance sheet; Part III Item 13; Risk Factors,"We have engaged and expect to continue to engage Highmark Residential (formerly Milestone Management), a portfolio company owned by an affiliate of Starwood Capital",/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_sreit_10_K_2026_03_20_ck0001711929_20251231.txt,2026-08-14,Claude Code (2026-08-14),,extracted-unverified
6.4,Tax reporting (1099 vs K-1),"PARTIAL: investor tax form NOT literally printed in the on-disk documents - zero hits for '1099' in the stripped FY2025 10-K, Q2-2026 10-Q and 424B3 Supplement No. 7 (searched 2026-08-15). What IS printed: corporate REIT election for U.S. federal income tax purposes commencing with the taxable year ended December 31, 2019 (stockholders receive REIT dividends, not partnership K-1 allocations - the tax section discusses ordinary REIT dividends, capital gain dividends and return-of-capital treatment for stockholders). Separate DST Program private placements target Section 1031 exchange investors (accredited only, outside the public offering).",Form 10-K FY2025 (filed 2026-03-20); Form 10-Q Q2-2026 (filed 2026-08-12); 424B3 Supplement No. 7 (dated 2026-08-14),Item 1 Business (REIT election); U.S. federal income tax considerations risk factors; mechanical search of all three docs,"for U.S. federal income tax purposes commencing with our taxable year ended December 31, 2019",/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_sreit_10_K_2026_03_20_ck0001711929_20251231.txt,2026-08-14,Claude Code (2026-08-14),,partial
6.5,Service-provider web,"PARTIAL: names as printed in the 10-K - Auditor: Deloitte & Touche LLP, New York (since 2017, PCAOB ID 34). Fund administrator / NAV calculator: The Bank of New York (board may replace, including with the Advisor). Independent valuation advisor: Altus Group U.S. Inc. Advisor: Starwood REIT Advisors, L.L.C. Dealer Manager: Starwood Capital, L.L.C. (affiliated registered broker-dealer). Special Limited Partner: Starwood REIT Special Limited Partner, L.L.C. Affiliated property manager: Highmark Residential. Transfer agent: referenced ('the Dealer Manager in conjunction with the transfer agent') but NOT named anywhere in the on-disk 10-K.",Form 10-K FY2025 (filed 2026-03-20),Auditor report; Item 5 NAV section; Risk Factors (BNY administrator); Note 12,"which is calculated by The Bank of New York, our fund administrator, based on valuations provided by the Advisor",/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_sreit_10_K_2026_03_20_ck0001711929_20251231.txt,2026-08-14,Claude Code (2026-08-14),,partial
6.6,Plan operational fit,"Workflow cell: operational fit (recordkeeper coding, manual/NSCC order handling for a non-daily-priced monthly-NAV vehicle whose repurchase plan is currently suspended except hardship categories, DRIP handling, REIT-dividend tax-reporting flows) depends on the specific plan's recordkeeper and trust/custody stack. Product-side facts already evidenced: monthly NAV published within ~15 days after month-end (4.1), repurchase plan suspended April 2026 except death/disability and sub-$5,000 accounts (3.1/3.3), no ticker/listing (1.10), transfer agent unnamed in 10-K (6.5).",n/a - plan-engagement workflow output,n/a,,/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_sreit_10_K_2026_03_20_ck0001711929_20251231.txt,2026-08-14,Claude Code (2026-08-14),,"n/a - not publicly available: requires plan-specific recordkeeper/trading integration facts - workflow cell completed per plan engagement, not public product data"
6.7,Participant communicability,"Workflow cell: whether a perpetual non-traded REIT with monthly NAV, a repurchase plan cut from 2%/5% to 0.33%/1% to 0.5%/1.5% and then suspended (April 2026) except hardship categories, ~4%-of-request monthly proration in Q4-2025, a 5% early repurchase deduction, a reduced distribution (April 2026) and FY2025 Class I total return of (2.4)% can be explained to 404(c) participants is the committee's assessment. Product-side communicability inputs on file: structure map (6.1), strategy/complexity (6.2), liquidity terms and history (3.1-3.3), fee stack (2.1-2.7).",n/a - plan-committee workflow output,n/a,,/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_sreit_10_K_2026_03_20_ck0001711929_20251231.txt,2026-08-14,Claude Code (2026-08-14),,n/a - not publicly available: requires plan-committee participant-communication assessment - workflow cell; product-side inputs already evidenced in 6.1/6.2/6.4 and 3.1/3.3
6.8,Fiduciary capacity self-assessment,Fiduciary capacity self-assessment is the committee's own governance output; no product filing can supply it.,n/a,n/a,,/private/tmp/claude-501/-Users-oscargladysz-Projects-fiduciary-demo/59a632f0-edb6-4876-bce2-9c7d537ea82e/scratchpad/coh_sreit_10_K_2026_03_20_ck0001711929_20251231.txt,2026-08-14,Claude Code (2026-08-14),,"n/a - workflow, not data"
